"PA","singles","doubles","triples","homeruns","walks","strikeouts","intentional_walks","hbp"
396,0.16161616161616163,0.03535353535353535,0.010101010101010102,0.012626262626262626,0.05555555555555555,0.14393939393939395,0.0025252525252525255,0.005050505050505051
698,0.20487106017191978,0.024355300859598854,0.0057306590257879654,0.0057306590257879654,0.07449856733524356,0.13896848137535817,0.0014326647564469914,0.0057306590257879654
674,0.20771513353115728,0.02967359050445104,0.004451038575667656,0.011869436201780416,0.08160237388724036,0.05934718100890208,0.001483679525222552,0.016320474777448073
378,0.1455026455026455,0.04497354497354497,0.005291005291005291,0.037037037037037035,0.06084656084656084,0.30952380952380953,0,0.010582010582010581
514,0.16926070038910507,0.05642023346303502,0.007782101167315175,0.019455252918287938,0.04474708171206226,0.14007782101167315,0.0019455252918287938,0.0019455252918287938
497,0.10663983903420524,0.03621730382293763,0,0.04225352112676056,0.03621730382293763,0.2977867203219316,0,0.006036217303822937
236,0.2076271186440678,0.038135593220338986,0.00847457627118644,0.00423728813559322,0.01694915254237288,0.13983050847457626,0.00423728813559322,0.00423728813559322
379,0.12928759894459102,0.036939313984168866,0.002638522427440633,0.029023746701846966,0.11609498680738786,0.2955145118733509,0,0.002638522427440633
394,0.1700507614213198,0.03807106598984772,0,0.02284263959390863,0.03807106598984772,0.10406091370558376,0,0.007614213197969543
589,0.17826825127334464,0.05602716468590832,0.008488964346349746,0.010186757215619695,0.03904923599320883,0.100169779286927,0.001697792869269949,0.0050933786078098476
330,0.13333333333333333,0.045454545454545456,0,0.015151515151515152,0.04242424242424243,0.21212121212121213,0.00909090909090909,0.006060606060606061
445,0.16179775280898875,0.038202247191011236,0.0022471910112359553,0.017977528089887642,0.04719101123595506,0.2853932584269663,0,0.017977528089887642
553,0.12839059674502712,0.045207956600361664,0.0018083182640144665,0.012658227848101266,0.0650994575045208,0.11573236889692586,0.009041591320072333,0.0108499095840868
528,0.12310606060606061,0.045454545454545456,0,0.05303030303030303,0.13068181818181818,0.1590909090909091,0.003787878787878788,0.005681818181818182
236,0.1059322033898305,0.025423728813559324,0,0.046610169491525424,0.11016949152542373,0.2627118644067797,0.00423728813559322,0.00847457627118644
408,0.17401960784313725,0.05392156862745098,0.0024509803921568627,0.012254901960784314,0.06862745098039216,0.13725490196078433,0.004901960784313725,0.00980392156862745
571,0.15236427320490367,0.06830122591943957,0.0070052539404553416,0.0297723292469352,0.09106830122591944,0.21891418563922943,0.0070052539404553416,0.010507880910683012
690,0.19855072463768117,0.0463768115942029,0,0.043478260869565216,0.07246376811594203,0.11304347826086956,0.017391304347826087,0.010144927536231883
600,0.17833333333333334,0.05,0.005,0.04,0.06333333333333334,0.15,0.0016666666666666668,0.0016666666666666668
294,0.15306122448979592,0.034013605442176874,0.003401360544217687,0.02040816326530612,0.1292517006802721,0.17687074829931973,0.01020408163265306,0
409,0.13202933985330073,0.03667481662591687,0.0024449877750611247,0.03178484107579462,0.034229828850855744,0.17359413202933985,0.007334963325183374,0.0024449877750611247
252,0.18253968253968253,0.031746031746031744,0.003968253968253968,0.003968253968253968,0.04365079365079365,0.18253968253968253,0,0.003968253968253968
258,0.19767441860465115,0.06589147286821706,0.007751937984496124,0.023255813953488372,0.027131782945736434,0.18992248062015504,0,0.011627906976744186
511,0.18395303326810175,0.033268101761252444,0.011741682974559686,0.005870841487279843,0.10176125244618395,0.18590998043052837,0.007827788649706457,0.0019569471624266144
308,0.14935064935064934,0.045454545454545456,0,0.025974025974025976,0.06818181818181818,0.275974025974026,0.003246753246753247,0.016233766233766232
282,0.13120567375886524,0.05673758865248227,0.0035460992907801418,0.010638297872340425,0.04609929078014184,0.23404255319148937,0,0.0070921985815602835
575,0.1826086956521739,0.036521739130434785,0.010434782608695653,0.010434782608695653,0.06956521739130435,0.22956521739130434,0,0.0034782608695652175
611,0.19476268412438624,0.0425531914893617,0.004909983633387889,0.016366612111292964,0.06546644844517185,0.10965630114566285,0.0016366612111292963,0.006546644844517185
243,0.1522633744855967,0.037037037037037035,0,0.00411522633744856,0.06172839506172839,0.21810699588477367,0.00411522633744856,0.00823045267489712
253,0.16600790513833993,0.05533596837944664,0.007905138339920948,0.03557312252964427,0.1067193675889328,0.22134387351778656,0.02766798418972332,0
540,0.1537037037037037,0.03888888888888889,0.007407407407407408,0.05,0.07222222222222222,0.17962962962962964,0.009259259259259259,0.001851851851851852
696,0.12931034482758622,0.0617816091954023,0.0014367816091954023,0.04310344827586207,0.09051724137931035,0.26580459770114945,0.01867816091954023,0.0028735632183908046
407,0.13022113022113022,0.02702702702702703,0,0.036855036855036855,0.07125307125307126,0.24324324324324326,0.009828009828009828,0.019656019656019656
668,0.18862275449101795,0.040419161676646706,0,0.02245508982035928,0.11826347305389222,0.15269461077844312,0.016467065868263474,0.004491017964071856
464,0.14870689655172414,0.05603448275862069,0.010775862068965518,0.04525862068965517,0.05387931034482758,0.2672413793103448,0.004310344827586207,0.015086206896551725
562,0.12811387900355872,0.06227758007117438,0.0035587188612099642,0.02491103202846975,0.06227758007117438,0.20284697508896798,0.0017793594306049821,0.014234875444839857
435,0.19310344827586207,0.034482758620689655,0.011494252873563218,0.009195402298850575,0.09425287356321839,0.15862068965517243,0,0.004597701149425287
372,0.20430107526881722,0.04032258064516129,0.005376344086021506,0.008064516129032258,0.06182795698924731,0.12634408602150538,0,0
652,0.18711656441717792,0.03987730061349693,0.0015337423312883436,0.06748466257668712,0.13803680981595093,0.1441717791411043,0.029141104294478526,0.007668711656441718
442,0.16289592760180996,0.04751131221719457,0.006787330316742082,0.00904977375565611,0.0746606334841629,0.20361990950226244,0.004524886877828055,0.00904977375565611
336,0.16666666666666666,0.03869047619047619,0,0.01488095238095238,0.10119047619047619,0.06547619047619048,0.005952380952380952,0
681,0.17914831130690162,0.06020558002936858,0,0.039647577092511016,0.09544787077826726,0.12481644640234948,0.023494860499265784,0.00881057268722467
717,0.17573221757322174,0.07670850767085077,0.009762900976290097,0.015341701534170154,0.100418410041841,0.13668061366806136,0.001394700139470014,0.012552301255230125
243,0.1440329218106996,0.07407407407407407,0.00823045267489712,0.037037037037037035,0.09053497942386832,0.2757201646090535,0,0.00823045267489712
585,0.09914529914529914,0.041025641025641026,0.003418803418803419,0.04957264957264957,0.11965811965811966,0.3623931623931624,0.0017094017094017094,0.006837606837606838
428,0.1705607476635514,0.053738317757009345,0,0.018691588785046728,0.0794392523364486,0.2266355140186916,0.007009345794392523,0.02570093457943925
491,0.13441955193482688,0.07128309572301425,0.002036659877800407,0.03665987780040733,0.10183299389002037,0.26476578411405294,0.006109979633401222,0.004073319755600814
705,0.16595744680851063,0.04822695035460993,0.0028368794326241137,0.014184397163120567,0.0425531914893617,0.1829787234042553,0,0.009929078014184398
574,0.13240418118466898,0.036585365853658534,0.006968641114982578,0.04529616724738676,0.06445993031358885,0.23867595818815332,0.008710801393728223,0.008710801393728223
279,0.2114695340501792,0.035842293906810034,0,0.007168458781362007,0.03225806451612903,0.1111111111111111,0.0035842293906810036,0
253,0.1541501976284585,0.05533596837944664,0.007905138339920948,0.03557312252964427,0.07509881422924901,0.17786561264822134,0.015810276679841896,0.003952569169960474
308,0.12012987012987013,0.05519480519480519,0,0.03571428571428571,0.05194805194805195,0.18181818181818182,0,0.006493506493506494
712,0.14747191011235955,0.047752808988764044,0.0028089887640449437,0.02949438202247191,0.15730337078651685,0.18679775280898878,0.007022471910112359,0.03651685393258427
255,0.1450980392156863,0.050980392156862744,0.00392156862745098,0.027450980392156862,0.06666666666666667,0.23921568627450981,0.00784313725490196,0.01568627450980392
618,0.16019417475728157,0.04854368932038835,0.0048543689320388345,0.019417475728155338,0.042071197411003236,0.1650485436893204,0.003236245954692557,0.003236245954692557
563,0.20603907637655416,0.05150976909413854,0.003552397868561279,0.023090586145648313,0.07104795737122557,0.17761989342806395,0.003552397868561279,0.017761989342806393
550,0.16,0.04363636363636364,0.005454545454545455,0.016363636363636365,0.07636363636363637,0.17454545454545456,0.01090909090909091,0.00909090909090909
468,0.1794871794871795,0.0641025641025641,0.00641025641025641,0.01282051282051282,0.05982905982905983,0.14102564102564102,0.004273504273504274,0.00641025641025641
584,0.14897260273972604,0.03767123287671233,0.005136986301369863,0.03767123287671233,0.10445205479452055,0.1113013698630137,0.005136986301369863,0
456,0.1425438596491228,0.039473684210526314,0,0.05921052631578947,0.07675438596491228,0.23903508771929824,0.0043859649122807015,0.008771929824561403
540,0.2,0.05740740740740741,0.005555555555555556,0.037037037037037035,0.08518518518518518,0.18518518518518517,0.009259259259259259,0.003703703703703704
673,0.10549777117384844,0.06240713224368499,0.0014858841010401188,0.0787518573551263,0.10698365527488855,0.29569093610698366,0.017830609212481426,0.014858841010401188
377,0.11140583554376658,0.03713527851458886,0,0.023872679045092837,0.15119363395225463,0.26790450928381965,0.013262599469496022,0.002652519893899204
360,0.17222222222222222,0.044444444444444446,0.005555555555555556,0.016666666666666666,0.058333333333333334,0.18611111111111112,0,0.013888888888888888
675,0.16592592592592592,0.04,0.005925925925925926,0.025185185185185185,0.07407407407407407,0.21777777777777776,0.0014814814814814814,0.008888888888888889
318,0.13522012578616352,0.059748427672955975,0.009433962264150943,0.018867924528301886,0.09119496855345911,0.17295597484276728,0,0.015723270440251572
520,0.19038461538461537,0.04038461538461539,0.0038461538461538464,0.019230769230769232,0.08076923076923077,0.16153846153846155,0.0038461538461538464,0.0019230769230769232
236,0.11864406779661017,0.05084745762711865,0.00423728813559322,0.029661016949152543,0.11864406779661017,0.2076271186440678,0.00423728813559322,0.00423728813559322
358,0.13128491620111732,0.06983240223463687,0.002793296089385475,0.013966480446927373,0.061452513966480445,0.1564245810055866,0.013966480446927373,0.008379888268156424
655,0.1633587786259542,0.05801526717557252,0.004580152671755725,0.030534351145038167,0.06564885496183206,0.22137404580152673,0.004580152671755725,0.007633587786259542
233,0.1072961373390558,0.04291845493562232,0.008583690987124463,0.03862660944206009,0.04721030042918455,0.24034334763948498,0.004291845493562232,0.030042918454935622
484,0.1756198347107438,0.03305785123966942,0.004132231404958678,0.01859504132231405,0.08677685950413223,0.17355371900826447,0.004132231404958678,0.004132231404958678
267,0.15355805243445692,0.04119850187265917,0,0.00749063670411985,0.08239700374531835,0.149812734082397,0.02247191011235955,0.018726591760299626
589,0.14431239388794567,0.042444821731748725,0,0.035653650254668934,0.050933786078098474,0.16298811544991512,0.001697792869269949,0.011884550084889643
668,0.16467065868263472,0.05538922155688623,0.004491017964071856,0.03592814371257485,0.11377245508982035,0.16467065868263472,0.0029940119760479044,0.008982035928143712
538,0.14312267657992564,0.05204460966542751,0.0018587360594795538,0.026022304832713755,0.08921933085501858,0.18401486988847585,0.007434944237918215,0.0018587360594795538
622,0.1302250803858521,0.05305466237942122,0.006430868167202572,0.028938906752411574,0.0819935691318328,0.19292604501607716,0,0.00964630225080386
501,0.12375249500998003,0.05788423153692615,0.015968063872255488,0.02594810379241517,0.10778443113772455,0.24750499001996007,0.005988023952095809,0.001996007984031936
384,0.10416666666666667,0.041666666666666664,0,0.0390625,0.14322916666666666,0.265625,0.010416666666666666,0.0234375
607,0.10873146622734761,0.02471169686985173,0,0.05601317957166392,0.12520593080724876,0.3113673805601318,0.011532125205930808,0.004942339373970346
239,0.16736401673640167,0.03765690376569038,0.016736401673640166,0.008368200836820083,0.08786610878661087,0.18828451882845187,0.0041841004184100415,0.0041841004184100415
277,0.16606498194945848,0.036101083032490974,0.01444043321299639,0.010830324909747292,0.061371841155234655,0.1588447653429603,0,0.021660649819494584
448,0.14508928571428573,0.03794642857142857,0.002232142857142857,0.022321428571428572,0.10044642857142858,0.17410714285714285,0.002232142857142857,0.006696428571428571
480,0.2,0.027083333333333334,0.004166666666666667,0.0125,0.05416666666666667,0.15416666666666667,0.004166666666666667,0.020833333333333332
632,0.1962025316455696,0.0490506329113924,0.012658227848101266,0.014240506329113924,0.07436708860759493,0.14556962025316456,0.004746835443037975,0.007911392405063292
621,0.12560386473429952,0.04669887278582931,0.001610305958132045,0.057971014492753624,0.1320450885668277,0.0998389694041868,0.011272141706924315,0.00644122383252818
642,0.17757009345794392,0.03115264797507788,0.006230529595015576,0.006230529595015576,0.029595015576323987,0.1308411214953271,0.001557632398753894,0.004672897196261682
578,0.16089965397923875,0.04671280276816609,0.0017301038062283738,0.015570934256055362,0.0986159169550173,0.12629757785467127,0.0034602076124567475,0.005190311418685121
553,0.1518987341772152,0.059674502712477394,0.003616636528028933,0.0216998191681736,0.11030741410488246,0.1717902350813743,0.019891500904159132,0.012658227848101266
712,0.15870786516853932,0.05056179775280899,0,0.0351123595505618,0.10533707865168539,0.16432584269662923,0.007022471910112359,0.012640449438202247
271,0.12546125461254612,0.04059040590405904,0,0.03690036900369004,0.07011070110701106,0.22878228782287824,0.01107011070110701,0.01845018450184502
446,0.1412556053811659,0.03811659192825112,0,0.020179372197309416,0.07399103139013453,0.257847533632287,0.002242152466367713,0.004484304932735426
275,0.10545454545454545,0.04,0,0.03636363636363636,0.05090909090909091,0.3418181818181818,0.0036363636363636364,0.014545454545454545
243,0.13991769547325103,0.024691358024691357,0.00411522633744856,0.024691358024691357,0.07818930041152264,0.2222222222222222,0.00823045267489712,0.00823045267489712
492,0.15447154471544716,0.036585365853658534,0.006097560975609756,0.024390243902439025,0.13211382113821138,0.21341463414634146,0.0020325203252032522,0.012195121951219513
270,0.10740740740740741,0.037037037037037035,0.003703703703703704,0.04814814814814815,0.09259259259259259,0.35185185185185186,0.011111111111111112,0.011111111111111112
278,0.15467625899280577,0.03597122302158273,0.0035971223021582736,0.017985611510791366,0.04316546762589928,0.10431654676258993,0,0.039568345323741004
412,0.12135922330097088,0.04854368932038835,0.0024271844660194173,0.02912621359223301,0.10194174757281553,0.27427184466019416,0.0024271844660194173,0
600,0.12166666666666667,0.04833333333333333,0.005,0.03166666666666667,0.08333333333333333,0.20833333333333334,0.0016666666666666668,0.023333333333333334
629,0.1971383147853736,0.04292527821939587,0.003179650238473768,0.03656597774244833,0.10492845786963434,0.19236883942766295,0.01589825119236884,0.011128775834658187
521,0.16314779270633398,0.04990403071017274,0.0019193857965451055,0.01727447216890595,0.09021113243761997,0.2034548944337812,0.0019193857965451055,0.01727447216890595
609,0.15763546798029557,0.054187192118226604,0.016420361247947456,0.013136288998357963,0.08538587848932677,0.20853858784893267,0.0016420361247947454,0.013136288998357963
382,0.11518324607329843,0.0549738219895288,0,0.0549738219895288,0.0549738219895288,0.21204188481675393,0.010471204188481676,0.010471204188481676
230,0.21739130434782608,0.04782608695652174,0.008695652173913044,0.02608695652173913,0.043478260869565216,0.1826086956521739,0,0.004347826086956522
287,0.17770034843205576,0.041811846689895474,0.013937282229965157,0.006968641114982578,0.10104529616724739,0.1602787456445993,0.006968641114982578,0.027874564459930314
237,0.16033755274261605,0.02531645569620253,0.004219409282700422,0.004219409282700422,0.08438818565400844,0.10126582278481013,0.012658227848101266,0
452,0.15486725663716813,0.030973451327433628,0.00663716814159292,0.028761061946902654,0.08185840707964602,0.1747787610619469,0.008849557522123894,0.0022123893805309734
709,0.15091678420310295,0.05077574047954866,0.004231311706629055,0.05077574047954866,0.13963328631875882,0.20451339915373765,0.02679830747531735,0.004231311706629055
366,0.1284153005464481,0.04644808743169399,0,0.03551912568306011,0.11748633879781421,0.24316939890710382,0.00819672131147541,0.01639344262295082
322,0.17080745341614906,0.055900621118012424,0.006211180124223602,0.034161490683229816,0.055900621118012424,0.2080745341614907,0,0.021739130434782608
590,0.15423728813559323,0.04576271186440678,0.01694915254237288,0.04067796610169491,0.06271186440677966,0.24745762711864408,0.003389830508474576,0.01694915254237288
641,0.18252730109204368,0.0499219968798752,0,0.0343213728549142,0.07332293291731669,0.15288611544461778,0.0093603744149766,0.0015600624024961
436,0.1444954128440367,0.052752293577981654,0.013761467889908258,0.05963302752293578,0.09403669724770643,0.2706422018348624,0.0045871559633027525,0.0022935779816513763
700,0.16428571428571428,0.03857142857142857,0.008571428571428572,0.02857142857142857,0.07428571428571429,0.20142857142857143,0.01,0.012857142857142857
245,0.11020408163265306,0.053061224489795916,0.00816326530612245,0.02857142857142857,0.11020408163265306,0.2816326530612245,0.004081632653061225,0.004081632653061225
403,0.1588089330024814,0.03970223325062035,0.007444168734491315,0.017369727047146403,0.09181141439205956,0.16129032258064516,0.01240694789081886,0.01488833746898263
288,0.17708333333333334,0.04861111111111111,0,0.013888888888888888,0.0798611111111111,0.24305555555555555,0,0.006944444444444444
318,0.12264150943396226,0.05345911949685535,0,0.02830188679245283,0.08490566037735849,0.24842767295597484,0.0031446540880503146,0.006289308176100629
525,0.13714285714285715,0.049523809523809526,0,0.04380952380952381,0.06285714285714286,0.2342857142857143,0.0019047619047619048,0.007619047619047619
299,0.10702341137123746,0.026755852842809364,0.0033444816053511705,0.04013377926421405,0.10702341137123746,0.26421404682274247,0.006688963210702341,0.016722408026755852
226,0.1504424778761062,0.030973451327433628,0,0.008849557522123894,0.061946902654867256,0.09734513274336283,0,0.008849557522123894
636,0.13522012578616352,0.050314465408805034,0.007861635220125786,0.0330188679245283,0.07389937106918239,0.24842767295597484,0.006289308176100629,0.006289308176100629
260,0.13076923076923078,0.03076923076923077,0,0.007692307692307693,0.11153846153846154,0.10384615384615385,0.03461538461538462,0.023076923076923078
644,0.16459627329192547,0.04192546583850932,0,0.03881987577639751,0.059006211180124224,0.11335403726708075,0.004658385093167702,0
497,0.13883299798792756,0.0482897384305835,0.006036217303822937,0.04024144869215292,0.1227364185110664,0.1891348088531187,0.008048289738430584,0.01006036217303823
600,0.13333333333333333,0.058333333333333334,0.0033333333333333335,0.021666666666666667,0.11166666666666666,0.23666666666666666,0.011666666666666667,0.018333333333333333
578,0.1695501730103806,0.02422145328719723,0.01384083044982699,0.005190311418685121,0.05190311418685121,0.16608996539792387,0.0017301038062283738,0
244,0.13114754098360656,0.045081967213114756,0.004098360655737705,0.036885245901639344,0.036885245901639344,0.20901639344262296,0,0.020491803278688523
442,0.13800904977375567,0.049773755656108594,0.0022624434389140274,0.033936651583710405,0.09049773755656108,0.19683257918552036,0.0022624434389140274,0
439,0.1366742596810934,0.05011389521640091,0.002277904328018223,0.03189066059225513,0.10933940774487472,0.1662870159453303,0.002277904328018223,0.018223234624145785
313,0.10223642172523961,0.03514376996805112,0.009584664536741214,0.025559105431309903,0.07667731629392971,0.268370607028754,0,0.006389776357827476
362,0.1712707182320442,0.058011049723756904,0.0027624309392265192,0.03038674033149171,0.08011049723756906,0.13259668508287292,0.0055248618784530384,0.013812154696132596
602,0.16943521594684385,0.05149501661129568,0.0016611295681063123,0.036544850498338874,0.11461794019933555,0.14285714285714285,0.008305647840531562,0.014950166112956811
680,0.19705882352941176,0.05,0.004411764705882353,0.025,0.075,0.14705882352941177,0.0058823529411764705,0.0014705882352941176
317,0.13564668769716087,0.06309148264984227,0.006309148264984227,0.03470031545741325,0.07255520504731862,0.2996845425867508,0.012618296529968454,0.006309148264984227
408,0.13480392156862744,0.04656862745098039,0,0.031862745098039214,0.06372549019607843,0.24019607843137256,0.012254901960784314,0.012254901960784314
652,0.19171779141104295,0.05674846625766871,0.007668711656441718,0.02607361963190184,0.03987730061349693,0.17331288343558282,0,0.010736196319018405
399,0.11779448621553884,0.03759398496240601,0,0.02756892230576441,0.17042606516290726,0.2506265664160401,0.005012531328320802,0.005012531328320802
496,0.11895161290322581,0.04032258064516129,0.004032258064516129,0.05846774193548387,0.0846774193548387,0.25806451612903225,0.0020161290322580645,0
234,0.24786324786324787,0.042735042735042736,0.008547008547008548,0.004273504273504274,0.04700854700854701,0.1282051282051282,0,0.02564102564102564
476,0.22478991596638656,0.05042016806722689,0.0063025210084033615,0.02100840336134454,0.04201680672268908,0.09243697478991597,0.0021008403361344537,0
399,0.17293233082706766,0.03007518796992481,0,0.012531328320802004,0.06766917293233082,0.09523809523809523,0,0.002506265664160401
614,0.16449511400651465,0.048859934853420196,0.011400651465798045,0.019543973941368076,0.08469055374592833,0.21009771986970685,0,0.006514657980456026
249,0.1646586345381526,0.04819277108433735,0,0.012048192771084338,0.15261044176706828,0.18072289156626506,0,0.008032128514056224
628,0.18312101910828024,0.042993630573248405,0.0031847133757961785,0.011146496815286623,0.08280254777070063,0.16401273885350318,0.011146496815286623,0.022292993630573247
602,0.1362126245847176,0.05149501661129568,0.009966777408637873,0.023255813953488372,0.10631229235880399,0.19102990033222592,0,0.0049833887043189366
547,0.21755027422303475,0.062157221206581355,0,0.021937842778793418,0.05301645338208409,0.21206581352833637,0.009140767824497258,0.003656307129798903
407,0.1375921375921376,0.029484029484029485,0.004914004914004914,0.03931203931203931,0.085995085995086,0.24324324324324326,0.002457002457002457,0.007371007371007371
689,0.16981132075471697,0.05079825834542816,0.001451378809869376,0.047895500725689405,0.036284470246734396,0.19738751814223512,0.005805515239477504,0.011611030478955007
440,0.1159090909090909,0.05909090909090909,0.004545454545454545,0.03409090909090909,0.07045454545454545,0.22954545454545455,0,0.004545454545454545
481,0.11850311850311851,0.04573804573804574,0,0.037422037422037424,0.12266112266112267,0.18087318087318088,0,0.004158004158004158
289,0.14878892733564014,0.020761245674740483,0.01730103806228374,0.0034602076124567475,0.11072664359861592,0.14186851211072665,0,0.01384083044982699
251,0.1394422310756972,0.02390438247011952,0.00398406374501992,0.02390438247011952,0.10756972111553785,0.11155378486055777,0.00398406374501992,0.00796812749003984
290,0.1724137931034483,0.05172413793103448,0,0.020689655172413793,0.07586206896551724,0.2620689655172414,0.010344827586206896,0.006896551724137931
513,0.20272904483430798,0.04093567251461988,0.007797270955165692,0.025341130604288498,0.04483430799220273,0.17348927875243664,0.009746588693957114,0.011695906432748537
450,0.19777777777777777,0.028888888888888888,0.0022222222222222222,0.008888888888888889,0.044444444444444446,0.09111111111111111,0.0022222222222222222,0
614,0.17100977198697068,0.050488599348534204,0.003257328990228013,0.021172638436482084,0.08306188925081433,0.09609120521172639,0,0.013029315960912053
658,0.15653495440729484,0.0547112462006079,0.0060790273556231,0.025835866261398176,0.11550151975683891,0.21732522796352582,0.004559270516717325,0.004559270516717325
520,0.16538461538461538,0.03076923076923077,0,0.023076923076923078,0.08653846153846154,0.1423076923076923,0.0038461538461538464,0.007692307692307693
448,0.15178571428571427,0.044642857142857144,0,0.002232142857142857,0.07589285714285714,0.203125,0.017857142857142856,0
267,0.14606741573033707,0.0299625468164794,0.003745318352059925,0.018726591760299626,0.0898876404494382,0.30711610486891383,0.011235955056179775,0
421,0.1543942992874109,0.0498812351543943,0.011876484560570071,0.009501187648456057,0.047505938242280284,0.22802850356294538,0.009501187648456057,0.004750593824228029
254,0.17716535433070865,0.06299212598425197,0,0.023622047244094488,0.051181102362204724,0.2677165354330709,0,0.015748031496062992
590,0.13389830508474576,0.03220338983050847,0.005084745762711864,0.03389830508474576,0.12203389830508475,0.22203389830508474,0.01694915254237288,0.005084745762711864
442,0.1583710407239819,0.04072398190045249,0.006787330316742082,0.024886877828054297,0.06787330316742081,0.15384615384615385,0.0022624434389140274,0.01583710407239819
434,0.20046082949308755,0.04838709677419355,0.0069124423963133645,0.004608294930875576,0.04377880184331797,0.1543778801843318,0.004608294930875576,0.002304147465437788
521,0.16122840690978887,0.04990403071017274,0.0019193857965451055,0.044145873320537425,0.09788867562380038,0.19769673704414586,0.009596928982725527,0.0019193857965451055
311,0.14469453376205788,0.04823151125401929,0.006430868167202572,0.022508038585209004,0.09646302250803858,0.2090032154340836,0,0
307,0.18566775244299674,0.048859934853420196,0.003257328990228013,0.006514657980456026,0.026058631921824105,0.11074918566775244,0.003257328990228013,0.003257328990228013
598,0.19732441471571907,0.05518394648829431,0,0.021739130434782608,0.07357859531772576,0.12876254180602006,0.010033444816053512,0
693,0.13131313131313133,0.05627705627705628,0.004329004329004329,0.046176046176046176,0.10101010101010101,0.23376623376623376,0.01443001443001443,0.004329004329004329
335,0.191044776119403,0.050746268656716415,0.011940298507462687,0.014925373134328358,0.029850746268656716,0.15522388059701492,0,0.008955223880597015
662,0.17069486404833836,0.06797583081570997,0.0030211480362537764,0.022658610271903322,0.0755287009063444,0.13746223564954682,0.004531722054380665,0.0030211480362537764
384,0.18489583333333334,0.036458333333333336,0.0026041666666666665,0.010416666666666666,0.06770833333333333,0.203125,0.0026041666666666665,0.005208333333333333
580,0.16724137931034483,0.04310344827586207,0.010344827586206896,0.03103448275862069,0.07931034482758621,0.11896551724137931,0.0034482758620689655,0.008620689655172414
710,0.1704225352112676,0.07183098591549296,0.004225352112676056,0.01971830985915493,0.04084507042253521,0.1591549295774648,0,0.0028169014084507044
700,0.19714285714285715,0.03428571428571429,0,0.014285714285714285,0.07857142857142857,0.10857142857142857,0.004285714285714286,0.004285714285714286
566,0.16784452296819788,0.045936395759717315,0.0176678445229682,0.02120141342756184,0.044169611307420496,0.24381625441696114,0.0035335689045936395,0.04240282685512368
309,0.16181229773462782,0.05501618122977346,0,0.022653721682847898,0.032362459546925564,0.26537216828478966,0,0
508,0.16535433070866143,0.04133858267716536,0.011811023622047244,0.015748031496062992,0.05511811023622047,0.2047244094488189,0,0.015748031496062992
506,0.12450592885375494,0.041501976284584984,0,0.029644268774703556,0.11462450592885376,0.2134387351778656,0.003952569169960474,0.015810276679841896
668,0.19760479041916168,0.05389221556886228,0,0.020958083832335328,0.08083832335329341,0.09281437125748503,0.014970059880239521,0.0014970059880239522
256,0.11328125,0.02734375,0.00390625,0.01953125,0.08203125,0.296875,0.015625,0.00390625
508,0.19291338582677164,0.0688976377952756,0,0.021653543307086614,0.12007874015748031,0.17519685039370078,0.013779527559055118,0
384,0.1171875,0.059895833333333336,0.0026041666666666665,0.028645833333333332,0.0703125,0.234375,0.0026041666666666665,0.0078125
402,0.14427860696517414,0.03233830845771144,0,0.04975124378109453,0.09701492537313433,0.16417910447761194,0.007462686567164179,0.012437810945273632
674,0.1795252225519288,0.05637982195845697,0.00741839762611276,0.03115727002967359,0.11572700296735905,0.14985163204747776,0.017804154302670624,0.013353115727002967
593,0.15177065767284992,0.05227655986509275,0.006745362563237774,0.02023608768971332,0.0893760539629005,0.14502529510961215,0.0016863406408094434,0.006745362563237774
365,0.1726027397260274,0.06027397260273973,0.005479452054794521,0.021917808219178082,0.06027397260273973,0.16986301369863013,0.01643835616438356,0.010958904109589041
352,0.15625,0.036931818181818184,0,0.02556818181818182,0.06818181818181818,0.17329545454545456,0.011363636363636364,0
374,0.11764705882352941,0.0481283422459893,0,0.045454545454545456,0.053475935828877004,0.2620320855614973,0.008021390374331552,0.0053475935828877
335,0.16716417910447762,0.03283582089552239,0.01791044776119403,0.023880597014925373,0.07164179104477612,0.15522388059701492,0,0.0029850746268656717
313,0.1597444089456869,0.04472843450479233,0,0.006389776357827476,0.07028753993610223,0.2012779552715655,0.003194888178913738,0.006389776357827476
541,0.19408502772643252,0.08133086876155268,0,0.022181146025878003,0.05545286506469501,0.10166358595194085,0.0073937153419593345,0.005545286506469501
475,0.14736842105263157,0.029473684210526315,0,0.023157894736842106,0.10736842105263159,0.23157894736842105,0.008421052631578947,0.010526315789473684
657,0.167427701674277,0.0517503805175038,0,0.0350076103500761,0.0745814307458143,0.1735159817351598,0.0091324200913242,0.0076103500761035
518,0.1138996138996139,0.04633204633204633,0.0019305019305019305,0.0444015444015444,0.08687258687258688,0.22586872586872586,0.0019305019305019305,0.005791505791505791
543,0.14548802946593,0.058931860036832415,0,0.03130755064456722,0.06813996316758748,0.18047882136279927,0.0055248618784530384,0.011049723756906077
333,0.14414414414414414,0.03903903903903904,0.012012012012012012,0.018018018018018018,0.11411411411411411,0.16816816816816818,0.015015015015015015,0.006006006006006006
307,0.1237785016286645,0.04234527687296417,0,0.04234527687296417,0.06514657980456026,0.26058631921824105,0.003257328990228013,0.009771986970684038
